participantID,timestamp,current_double_press_count,time_since_last_word_start,word_count,word_text,word_key_onsets,word_key_chars,word_key_codes,word_double_press_count
1342,59080,9.0,5353,19,quiche. ,"[3662, 197, 26, 343, 201, 183]","['Q', 'U', 'I', 'C', 'H', 'E']","[81, 85, 73, 67, 72, 69]",1
1342,69537,10.0,2578,22,waffles. ,"[1105, 134, 284, 169, 169, 177, 134]","['W', 'A', 'F', 'F', 'L', 'E', 'S']","[87, 65, 70, 70, 76, 69, 83]",1
1342,121771,11.0,6096,38,grocery. ,"[2246, 180, 123, 310, 292, 156, 404, 512, 161, 172, 444, 475, 242]","['G', 'R', 'O', 'E', '\x08', 'V', '\x08', 'C', 'E', 'R', 'T', '\x08', 'Y']","[71, 82, 79, 69, 8, 86, 8, 67, 69, 82, 84, 8, 89]",1
1342,128575,12.0,810,42,,[],[],[],1
1342,133386,13.0,5621,42,pineapple. ,"[3418, 264, 112, 174, 459, 82, 177, 233, 147]","['P', 'I', 'N', 'E', 'A', 'P', 'P', 'L', 'E']","[80, 73, 78, 69, 65, 80, 80, 76, 69]",2
1342,157078,14.0,5141,47,milkshake. ,"[1143, 137, 887, 596, 199, 153, 664, 220, 145, 206, 203]","['M', 'I', '\x08', 'I', 'L', 'K', 'S', 'H', 'A', 'K', 'E']","[77, 73, 8, 73, 76, 75, 83, 72, 65, 75, 69]",1
1342,161093,15.0,568,49,,[],[],[],1
1342,165097,16.0,903,50,,[],[],[],1
1342,168846,17.0,4652,50,cheeseburger. ,"[1308, 210, 156, 176, 237, 242, 556, 219, 175, 269, 143, 127]","['C', 'H', 'E', 'E', 'S', 'E', 'B', 'U', 'R', 'G', 'E', 'R']","[67, 72, 69, 69, 83, 69, 66, 85, 82, 71, 69, 82]",2
1342,172502,18.0,3324,51,taco. ,"[2191, 224, 161, 169]","['T', 'A', 'C', 'O']","[84, 65, 67, 79]",1
1342,176130,19.0,3377,52,burrito. ,"[1293, 214, 123, 196, 185, 596, 172]","['B', 'U', 'R', 'R', 'I', 'T', 'O']","[66, 85, 82, 82, 73, 84, 79]",1
1342,178684,20.0,2149,53,sushi. ,"[965, 252, 106, 135, 206]","['S', 'U', 'S', 'H', 'I']","[83, 85, 83, 72, 73]",1
1342,183110,21.0,4159,54,rice. ,"[2322, 419, 359, 287, 98, 146]","['R', 'C', '\x08', 'I', 'C', 'E']","[82, 67, 8, 73, 67, 69]",1
1343,6295,1.0,3340,1,stop,"[1432, 333, 326, 205]","['S', 'T', 'O', 'P']","[83, 84, 79, 80]",1
1343,9177,2.0,1150,2,,[],[],[],1
1343,18327,3.0,5489,3,,"[1263, 186, 2877, 230]","['J', 'I', '\x08', '\x08']","[74, 73, 8, 8]",1
1343,42517,4.0,656,11,,[],[],[],1
1343,49954,5.0,1213,13,,[],[],[],1
1343,52828,6.0,619,14,,[],[],[],1
1343,125472,7.0,424,42,,[],[],[],1
1343,132429,8.0,1187,44,,[],[],[],1
1344,41909,1.0,517,24,,[],[],[],1
1344,49913,2.0,331,26,,[],[],[],1
1344,52667,3.0,307,27,,[],[],[],1
1344,95716,4.0,289,50,,[],[],[],1
1344,124827,5.0,6070,65,,[],[],[],1
1345,5448,1.0,291,3,,[],[],[],1
1345,20004,2.0,565,12,,[],[],[],1
1345,56586,3.0,335,32,,[],[],[],1
1345,60599,4.0,336,33,,[],[],[],1
1345,122901,5.0,1925,60,,[],[],[],1
1345,125734,6.0,340,61,,[],[],[],1
1345,129483,7.0,627,62,,[],[],[],1
1345,133554,8.0,244,63,,[],[],[],1
1345,144195,9.0,241,68,,[],[],[],1
1346,12850,1.0,574,3,,[],[],[],1
1346,34490,2.0,551,13,,[],[],[],1
1346,49987,3.0,1432,18,,[],[],[],1
1346,64930,4.0,2319,24,,[],[],[],1
1346,81954,5.0,439,30,,[],[],[],1
1346,91578,6.0,1431,33,,[],[],[],1
1346,117328,7.0,694,41,,[],[],[],1
1346,167344,8.0,336,60,,[],[],[],1
1346,180912,9.0,1127,64,,[],[],[],1
1347,49969,1.0,2471,18,,[],[],[],1
1348,4088,1.0,1510,1,,[],[],[],1
1348,26225,2.0,1202,10,,[],[],[],1
1348,67041,3.0,1519,22,,[],[],[],1
1348,77087,4.0,1639,25,,"[383, 129, 650, 128]","['W', 'A', '\x08', '\x08']","[87, 65, 8, 8]",1
1348,97236,5.0,1499,33,,[],[],[],1
1348,132696,6.0,8129,41,,"[6246, 278, 271, 113, 310, 134, 212, 148]","['G', 'U', 'M', 'M', '\x08', '\x08', '\x08', '\x08']","[71, 85, 77, 77, 8, 8, 8, 8]",1
